uni_lemma,freq
crabs,2.708050201
cuddle,2.708050201
cushions,2.708050201
dancer,2.708050201
daytime,2.708050201
delighted,2.708050201
dennis,2.708050201
dip,2.708050201
door's,2.708050201
doorbell,2.708050201
drag,2.708050201
duncan,2.708050201
dustbin,2.708050201
dutch,2.708050201
finishing,2.708050201
forks,2.708050201
frame,2.708050201
fran,2.708050201
general,2.708050201
glen,2.708050201
gomer,2.708050201
gramma,2.708050201
grasshopper,2.708050201
grate,2.708050201
grill,2.708050201
guarantee,2.708050201
harmonica,2.708050201
headphones,2.708050201
holly,2.708050201
hungarian,2.708050201
hyena,2.708050201
insurance,2.708050201
jackets,2.708050201
jessica,2.708050201
johnson,2.708050201
judy's,2.708050201
knitting,2.708050201
labels,2.708050201
leslie,2.708050201
lester,2.708050201
liar,2.708050201
livingroom,2.708050201
locomotive,2.708050201
maam,2.708050201
maria,2.708050201
marvellous,2.708050201
meadow,2.708050201
meaning,2.708050201
menace,2.708050201
mike's,2.708050201
minding,2.708050201
miriam,2.708050201
mop,2.708050201
mosquito,2.708050201
mug,2.708050201
mumbling,2.708050201
necessary,2.708050201
nurses,2.708050201
olivia,2.708050201
oof,2.708050201
opposite,2.708050201
overnight,2.708050201
parked,2.708050201
partners,2.708050201
peggy,2.708050201
peoples,2.708050201
photo,2.708050201
pirate,2.708050201
pity,2.708050201
planning,2.708050201
pleasure,2.708050201
punching,2.708050201
recital,2.708050201
report,2.708050201
rightly,2.708050201
rise,2.708050201
root,2.708050201
sandy,2.708050201
santa's,2.708050201
saucers,2.708050201
scene,2.708050201
scratching,2.708050201
season,2.708050201
shade,2.708050201
sheryl,2.708050201
shift,2.708050201
shush,2.708050201
sizes,2.708050201
slightly,2.708050201
so+...,2.708050201
spiderman,2.708050201
squashed,2.708050201
squeaking,2.708050201
squirrels,2.708050201
squished,2.708050201
stepping,2.708050201
stocking,2.708050201
strike,2.708050201
striped,2.708050201
stroke,2.708050201
stuart's,2.708050201
sundays,2.708050201
support,2.708050201
swan,2.708050201
swell,2.708050201
t's,2.708050201
tac,2.708050201
ted,2.708050201
terrace,2.708050201
tha,2.708050201
theatre,2.708050201
theirs,2.708050201
there'd,2.708050201
thunder,2.708050201
tiger's,2.708050201
typical,2.708050201
uncomfortable,2.708050201
uniform,2.708050201
wanda,2.708050201
washes,2.708050201
weak,2.708050201
whew,2.708050201
wishing,2.708050201
woodpecker,2.708050201
workers,2.708050201
worrying,2.708050201
wrecked,2.708050201
wrecking,2.708050201
yous,2.708050201
adams,2.63905733
adding,2.63905733
adventure,2.63905733
african,2.63905733
agree,2.63905733
almighty,2.63905733
amazed,2.63905733
andrew's,2.63905733
answered,2.63905733
appetite,2.63905733
appointment,2.63905733
arthur's,2.63905733
baa,2.63905733
ballymena,2.63905733
bare,2.63905733
berries,2.63905733
betta,2.63905733
birth,2.63905733
birthday's,2.63905733
bleed,2.63905733
bmx,2.63905733
bobbing,2.63905733
boing,2.63905733
bong,2.63905733
bows,2.63905733
braids,2.63905733
brooklyn,2.63905733
bryan,2.63905733
bu,2.63905733
calvin,2.63905733
cancer,2.63905733
cath,2.63905733
checkers,2.63905733
cheers,2.63905733
chick,2.63905733
chili,2.63905733
chu,2.63905733
chum,2.63905733
cindy's,2.63905733
clue,2.63905733
collection,2.63905733
comin,2.63905733
complaining,2.63905733
concentrate,2.63905733
correctly,2.63905733
creepy,2.63905733
da+da,2.63905733
dadda,2.63905733
dat's,2.63905733
denver's,2.63905733
developed,2.63905733
direct,2.63905733
dody,2.63905733
drawn,2.63905733
drums,2.63905733
duck's,2.63905733
earring,2.63905733
elliot,2.63905733
emerson,2.63905733
emily,2.63905733
everyone's,2.63905733
fierce,2.63905733
flashlight,2.63905733
flood,2.63905733
flu,2.63905733
fooled,2.63905733
forgetting,2.63905733
fruits,2.63905733
glug,2.63905733
gooey,2.63905733
greek,2.63905733
hand's,2.63905733
hens,2.63905733
hills,2.63905733
holder,2.63905733
hungary,2.63905733
hunt,2.63905733
instructions,2.63905733
invisible,2.63905733
ive,2.63905733
jewellery,2.63905733
juggle,2.63905733
juicy,2.63905733
jurassic,2.63905733
kerry,2.63905733
king's,2.63905733
kites,2.63905733
knight,2.63905733
ladybird,2.63905733
lara,2.63905733
layer,2.63905733
leap,2.63905733
leash,2.63905733
lightning,2.63905733
lining,2.63905733
lou,2.63905733
lumps,2.63905733
madame,2.63905733
maker,2.63905733
marker,2.63905733
marty,2.63905733
mcdonald's,2.63905733
mexico,2.63905733
miffy's,2.63905733
miles,2.63905733
milking,2.63905733
mill,2.63905733
miller,2.63905733
misses,2.63905733
model,2.63905733
molly,2.63905733
momma's,2.63905733
neigh,2.63905733
nickels,2.63905733
nickname,2.63905733
noah's,2.63905733
nosey,2.63905733
nursing,2.63905733
oak,2.63905733
paddy,2.63905733
patch,2.63905733
path,2.63905733
pea,2.63905733
peacock,2.63905733
pennsylvania,2.63905733
pigeon,2.63905733
planet,2.63905733
players,2.63905733
ponies,2.63905733
popsicles,2.63905733
pyjamas,2.63905733
quart,2.63905733
quarts,2.63905733
raincoat,2.63905733
realized,2.63905733
related,2.63905733
rinny,2.63905733
robe,2.63905733
roo,2.63905733
roses,2.63905733
ruined,2.63905733
samuel,2.63905733
science,2.63905733
seth,2.63905733
sewed,2.63905733
ski,2.63905733
skittles,2.63905733
sledding,2.63905733
slurp,2.63905733
smiley,2.63905733
spain,2.63905733
speaks,2.63905733
speedy,2.63905733
spotted,2.63905733
static,2.63905733
stephen,2.63905733
stethoscope,2.63905733
tales,2.63905733
teething,2.63905733
tic,2.63905733
tidying,2.63905733
tights,2.63905733
timer,2.63905733
tipped,2.63905733
torn,2.63905733
treasure,2.63905733
underroos,2.63905733
understands,2.63905733
understood,2.63905733
valentines,2.63905733
vegetarian,2.63905733
vocabulary,2.63905733
waist,2.63905733
wins,2.63905733
woa,2.63905733
abc,2.564949357
activity,2.564949357
alarm,2.564949357
ali,2.564949357
answering,2.564949357
arrange,2.564949357
ax,2.564949357
backpack,2.564949357
badly,2.564949357
bald,2.564949357
beating,2.564949357
bianca's,2.564949357
bitch,2.564949357
blinds,2.564949357
blinking,2.564949357
blocked,2.564949357
blueberry,2.564949357
boiled,2.564949357
bop,2.564949357
bride,2.564949357
butch,2.564949357
cactus,2.564949357
cages,2.564949357
cent,2.564949357
clockwise,2.564949357
cola,2.564949357
combination,2.564949357
compared,2.564949357
controls,2.564949357
copies,2.564949357
cor,2.564949357
cork,2.564949357
covering,2.564949357
crunch,2.564949357
danny's,2.564949357
dart,2.564949357
death,2.564949357
deck,2.564949357
decorating,2.564949357
deliver,2.564949357
dive,2.564949357
doggy's,2.564949357
drown,2.564949357
duckling,2.564949357
dungarees,2.564949357
effort,2.564949357
eighth,2.564949357
empire,2.564949357
expected,2.564949357
expression,2.564949357
famous,2.564949357
fireworks,2.564949357
fixes,2.564949357
ginny,2.564949357
girlfriend,2.564949357
god's,2.564949357
goodbye,2.564949357
grant,2.564949357
grumpy,2.564949357
gumby,2.564949357
handbag,2.564949357
happier,2.564949357
harm,2.564949357
hilda,2.564949357
hoe,2.564949357
hooks,2.564949357
i+...,2.564949357
indoors,2.564949357
information,2.564949357
jess,2.564949357
joshua,2.564949357
justina,2.564949357
karl,2.564949357
kay's,2.564949357
kenneth,2.564949357
kiddo,2.564949357
kneel,2.564949357
kool,2.564949357
le,2.564949357
lemonade,2.564949357
lenitta,2.564949357
literally,2.564949357
liz,2.564949357
loaf,2.564949357
local,2.564949357
lolly,2.564949357
lucifer,2.564949357
lyn,2.564949357
macdonald,2.564949357
margaret,2.564949357
mats,2.564949357
maxine,2.564949357
meals,2.564949357
mee,2.564949357
mention,2.564949357
mousie,2.564949357
mow,2.564949357
ms,2.564949357
muck,2.564949357
munch,2.564949357
neighbor,2.564949357
outta,2.564949357
oy,2.564949357
paintings,2.564949357
pajama,2.564949357
pal,2.564949357
pat-a-cake,2.564949357
paw,2.564949357
pedal,2.564949357
pig's,2.564949357
platform,2.564949357
pleshette,2.564949357
plugs,2.564949357
poked,2.564949357
pouch,2.564949357
prescription,2.564949357
prize,2.564949357
pup,2.564949357
rained,2.564949357
raspberry,2.564949357
reception,2.564949357
rene,2.564949357
renee,2.564949357
rent,2.564949357
rescue,2.564949357
research,2.564949357
rivers,2.564949357
robber,2.564949357
rollers,2.564949357
rosey,2.564949357
ryan,2.564949357
sammy,2.564949357
sarlac,2.564949357
scaring,2.564949357
series,2.564949357
seuss,2.564949357
sharks,2.564949357
sharpener,2.564949357
shhh,2.564949357
shouted,2.564949357
silk,2.564949357
slight,2.564949357
smelling,2.564949357
snails,2.564949357
sneak,2.564949357
sneezy,2.564949357
snort,2.564949357
soaked,2.564949357
sooner,2.564949357
speed,2.564949357
splinters,2.564949357
spoonful,2.564949357
squish,2.564949357
stiff,2.564949357
storm,2.564949357
strength,2.564949357
sucker,2.564949357
sucking,2.564949357
suits,2.564949357
surprises,2.564949357
sweat,2.564949357
tantrum,2.564949357
tease,2.564949357
teddies,2.564949357
terms,2.564949357
thump,2.564949357
tilly,2.564949357
to+...,2.564949357
tom's,2.564949357
tremendous,2.564949357
triceratops,2.564949357
tries,2.564949357
trips,2.564949357
twelfth,2.564949357
umhmm,2.564949357
uppity,2.564949357
uptown,2.564949357
violent,2.564949357
vroom,2.564949357
warning,2.564949357
watermelon,2.564949357
weekends,2.564949357
werewolf,2.564949357
whack,2.564949357
whatcha,2.564949357
witches,2.564949357
wollensak,2.564949357
xxxx,2.564949357
yan,2.564949357
yer,2.564949357
you+...,2.564949357
abcs,2.48490665
accent,2.48490665
alicia,2.48490665
allowance,2.48490665
alouette,2.48490665
annoy,2.48490665
antennas,2.48490665
aside,2.48490665
asks,2.48490665
backward,2.48490665
bak,2.48490665
baker's,2.48490665
baloney,2.48490665
bangor,2.48490665
barbies,2.48490665
biddy,2.48490665
binoculars,2.48490665
blackboard,2.48490665
blast,2.48490665
bomb,2.48490665
bombs,2.48490665
boyfriend,2.48490665
brakes,2.48490665
bridges,2.48490665
brook,2.48490665
brownie,2.48490665
burgers,2.48490665
calpol,2.48490665
caves,2.48490665
cavities,2.48490665
celia,2.48490665
chat,2.48490665
chatterbox,2.48490665
chilly,2.48490665
choices,2.48490665
christina,2.48490665
clearly,2.48490665
cluck,2.48490665
cob,2.48490665
cocoon,2.48490665
combing,2.48490665
connected,2.48490665
cooperative,2.48490665
cornbread,2.48490665
corners,2.48490665
crispy,2.48490665
crossed,2.48490665
crossing,2.48490665
cupboards,2.48490665
day's,2.48490665
decision,2.48490665
designs,2.48490665
diamond,2.48490665
dictionary,2.48490665
diggers,2.48490665
directly,2.48490665
dodie,2.48490665
donna's,2.48490665
dopey,2.48490665
dreadful,2.48490665
dumpling,2.48490665
enormous,2.48490665
farmyard,2.48490665
fascinated,2.48490665
fashion,2.48490665
fishie,2.48490665
floors,2.48490665
flush,2.48490665
folder,2.48490665
fr_veut,2.48490665
france,2.48490665
gear,2.48490665
golly,2.48490665
grandmother's,2.48490665
grannies,2.48490665
gross,2.48490665
guessed,2.48490665
hallway,2.48490665
handles,2.48490665
happiness,2.48490665
haystack,2.48490665
helium,2.48490665
history,2.48490665
homes,2.48490665
hugs,2.48490665
hunmmm,2.48490665
hydrant,2.48490665
infection,2.48490665
inky,2.48490665
interference,2.48490665
jacks,2.48490665
jealous,2.48490665
jennings,2.48490665
john's,2.48490665
jordanstown,2.48490665
josh,2.48490665
kat,2.48490665
keith,2.48490665
knackered,2.48490665
know+...,2.48490665
kung,2.48490665
larger,2.48490665
larry,2.48490665
license,2.48490665
linus,2.48490665
litle,2.48490665
liverpool,2.48490665
loses,2.48490665
lotta,2.48490665
louis,2.48490665
lover,2.48490665
luggage,2.48490665
lumber,2.48490665
lynn's,2.48490665
martin,2.48490665
matching,2.48490665
meantime,2.48490665
melting,2.48490665
mended,2.48490665
microphones,2.48490665
mondays,2.48490665
mower,2.48490665
mu,2.48490665
mucky,2.48490665
nick,2.48490665
nicola's,2.48490665
ninny,2.48490665
noses,2.48490665
olives,2.48490665
oma,2.48490665
otto,2.48490665
pah,2.48490665
parks,2.48490665
parlor,2.48490665
parties,2.48490665
pe,2.48490665
petrol,2.48490665
pitch,2.48490665
plop,2.48490665
pocahontas,2.48490665
poker,2.48490665
policemen,2.48490665
prams,2.48490665
prepared,2.48490665
racketyboom,2.48490665
rate,2.48490665
razor,2.48490665
recorders,2.48490665
rocky,2.48490665
rosemary,2.48490665
salty,2.48490665
san,2.48490665
sandals,2.48490665
santie,2.48490665
saskia,2.48490665
school's,2.48490665
scratches,2.48490665
secrets,2.48490665
sells,2.48490665
sharpen,2.48490665
shaving,2.48490665
sherbet,2.48490665
skipped,2.48490665
slam,2.48490665
slot,2.48490665
smelly,2.48490665
sneezed,2.48490665
spaceship,2.48490665
spinning,2.48490665
sprinkler,2.48490665
squeaks,2.48490665
steep,2.48490665
stickerbirds,2.48490665
sting,2.48490665
stink,2.48490665
stock,2.48490665
stoop,2.48490665
streets,2.48490665
stretching,2.48490665
sturdy,2.48490665
suntan,2.48490665
tarence,2.48490665
tee,2.48490665
term,2.48490665
that+...,2.48490665
thursdays,2.48490665
toby,2.48490665
toilets,2.48490665
tot,2.48490665
trace,2.48490665
trained,2.48490665
triples,2.48490665
tube,2.48490665
tumbling,2.48490665
turnip,2.48490665
types,2.48490665
tyrannosaurus,2.48490665
vader,2.48490665
ve,2.48490665
vinegar,2.48490665
walker,2.48490665
walter,2.48490665
whichever,2.48490665
wick,2.48490665
winds,2.48490665
wolfie,2.48490665
worn,2.48490665
xylophone,2.48490665
ye,2.48490665
yourselves,2.48490665
yuh,2.48490665
advertisement,2.397895273
alex,2.397895273
allow,2.397895273
among,2.397895273
ann's,2.397895273
anteater,2.397895273
anybody's,2.397895273
anyplace,2.397895273
austin,2.397895273
average,2.397895273
babykins,2.397895273
background,2.397895273
banner,2.397895273
barefoot,2.397895273
be+boom,2.397895273
beanstalk,2.397895273
bettina,2.397895273
bibby,2.397895273
bitty,2.397895273
blocking,2.397895273
bloom,2.397895273
bounced,2.397895273
br,2.397895273
brains,2.397895273
bristle,2.397895273
brr,2.397895273
bruise,2.397895273
bud,2.397895273
bully,2.397895273
canoe,2.397895273
carpenter,2.397895273
cellar,2.397895273
chatting,2.397895273
chess,2.397895273
chimneys,2.397895273
chocolates,2.397895273
chrissy,2.397895273
cleans,2.397895273
coach,2.397895273
coffee's,2.397895273
collage,2.397895273
colt,2.397895273
come+here,2.397895273
con,2.397895273
costumes,2.397895273
coughs,2.397895273
crunchy,2.397895273
cul,2.397895273
custard,2.397895273
daft,2.397895273
dances,2.397895273
delayed,2.397895273
diamonds,2.397895273
digby,2.397895273
disappointed,2.397895273
dollhouse,2.397895273
dolphin,2.397895273
dom,2.397895273
dribble,2.397895273
ducklings,2.397895273
earn,2.397895273
ease,2.397895273
edward,2.397895273
effect,2.397895273
engineer,2.397895273
experiment,2.397895273
express,2.397895273
fashioned,2.397895273
fifteenth,2.397895273
finds,2.397895273
fish's,2.397895273
flesh,2.397895273
force,2.397895273
fr_dire,2.397895273
frosty,2.397895273
fuel,2.397895273
garreth,2.397895273
germany,2.397895273
ghosts,2.397895273
gift,2.397895273
gifts,2.397895273
gita,2.397895273
glenford,2.397895273
glory,2.397895273
growl,2.397895273
gruff,2.397895273
gus,2.397895273
hammering,2.397895273
hardest,2.397895273
heel,2.397895273
hike,2.397895273
hopped,2.397895273
hysterical,2.397895273
iced,2.397895273
impression,2.397895273
itch,2.397895273
jabba,2.397895273
jamal,2.397895273
jim's,2.397895273
jobs,2.397895273
joker,2.397895273
julia's,2.397895273
julie's,2.397895273
k+mart,2.397895273
keen,2.397895273
kevin's,2.397895273
knit,2.397895273
knocks,2.397895273
la+la,2.397895273
lasso,2.397895273
listened,2.397895273
llama,2.397895273
lovey,2.397895273
luckily,2.397895273
luxury,2.397895273
macdonald's,2.397895273
maid,2.397895273
male,2.397895273
margie,2.397895273
maths,2.397895273
maurice,2.397895273
meanwhile,2.397895273
meatball,2.397895273
meek,2.397895273
melts,2.397895273
mightn't,2.397895273
missy,2.397895273
mitten,2.397895273
mobile,2.397895273
mommy'll,2.397895273
mummies,2.397895273
nightmares,2.397895273
nineteenth,2.397895273
nor,2.397895273
northcott,2.397895273
nuh,2.397895273
num,2.397895273
of+...,2.397895273
oho,2.397895273
oooo,2.397895273
ostrich,2.397895273
owls,2.397895273
owned,2.397895273
oz,2.397895273
pa,2.397895273
packing,2.397895273
person's,2.397895273
photos,2.397895273
pokey,2.397895273
poo+poo,2.397895273
positive,2.397895273
pray,2.397895273
pregnancy,2.397895273
principal,2.397895273
psh,2.397895273
punishment,2.397895273
puppy's,2.397895273
quarters,2.397895273
queens,2.397895273
quieter,2.397895273
rafael,2.397895273
rains,2.397895273
randy,2.397895273
raw,2.397895273
remembering,2.397895273
remove,2.397895273
rin,2.397895273
roaring,2.397895273
robby,2.397895273
robots,2.397895273
rrrr,2.397895273
rudolf,2.397895273
rufus,2.397895273
russell,2.397895273
sac,2.397895273
sadie,2.397895273
sailor,2.397895273
salami,2.397895273
sank,2.397895273
sardines,2.397895273
scares,2.397895273
scouts,2.397895273
sensitive,2.397895273
sesame+street,2.397895273
session,2.397895273
shadows,2.397895273
sheets,2.397895273
si,2.397895273
silo,2.397895273
simply,2.397895273
smock,2.397895273
smokes,2.397895273
snacks,2.397895273
snowed,2.397895273
southport,2.397895273
soya,2.397895273
spanked,2.397895273
specially,2.397895273
spot's,2.397895273
stamps,2.397895273
stinky,2.397895273
stromboli,2.397895273
students,2.397895273
subject,2.397895273
suh,2.397895273
summer's,2.397895273
sums,2.397895273
switched,2.397895273
taffy,2.397895273
tammy,2.397895273
tara,2.397895273
tenth,2.397895273
tests,2.397895273
thief,2.397895273
tippy,2.397895273
total,2.397895273
transcribe,2.397895273
trap,2.397895273
trimble,2.397895273
tripped,2.397895273
tuba,2.397895273
